ArtistID,Main Artist,Spotify Found,Full Name,Country,Birth Date,Group Members,Found Wiki,Wiki URL,Gender,Cleaned Main Artist,US State,State ID
A203,Billy Ray Cyrus,1.0,William Ray Cyrus,United States,1961-08-25,1.0,1,https://en.wikipedia.org/wiki/Billy_Ray_Cyrus,M,Billy Ray Cyrus,Kentucky,KY
A204,Trisha Yearwood,1.0,Patricia Lynn Yearwood,United States,1964-09-19,1.0,1,https://en.wikipedia.org/wiki/Trisha_Yearwood,F,Trisha Yearwood,Georgia,GA
A205,The Kinleys,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/The_Kinleys,M,The Kinleys,Pennsylvania,PA
A206,Foxy Brown,1.0,,Jamaica,,1.0,1,https://en.wikipedia.org/wiki/Foxy_Brown_(singer),F,Foxy Brown,,
A207,Cool Breeze,1.0,,United States,1971-08-12,1.0,1,https://en.wikipedia.org/wiki/Cool_Breeze_(rapper),,Cool Breeze,Georgia,GA
A208,Tevin Campbell,1.0,,United States,1976-11-12,1.0,1,https://en.wikipedia.org/wiki/Tevin_Campbell,M,Tevin Campbell,Texas,TX
A209,Jennifer Love Hewitt,1.0,,United States,1979-02-21,1.0,1,https://en.wikipedia.org/wiki/Jennifer_Love_Hewitt,F,Jennifer Love Hewitt,Texas,TX
A210,Mariah Carey,1.0,,United States,1969-03-27,1.0,1,https://en.wikipedia.org/wiki/Mariah_Carey,F,Mariah Carey,New York,NY
A211,Juvenile,1.0,,United States,1975-03-26,1.0,1,https://en.wikipedia.org/wiki/Juvenile_(rapper),M,Juvenile,Louisiana,LA
A212,Kenny Chesney,1.0,Kenneth Arnold Chesney,United States,1968-03-26,1.0,1,https://en.wikipedia.org/wiki/Kenny_Chesney,M,Kenny Chesney,Tennessee,TN
A213,The Roots,1.0,,United States,,11.0,1,https://en.wikipedia.org/wiki/The_Roots,,The Roots,Pennsylvania,PA
A214,Dave Matthews Band,1.0,,United States,,7.0,1,https://en.wikipedia.org/wiki/Dave_Matthews_Band,,Dave Matthews Band,Virginia,VA
A215,Vengaboys,1.0,,Netherlands,,4.0,1,https://en.wikipedia.org/wiki/Vengaboys,,Vengaboys,,
A216,Ginuwine,1.0,,United States,1970-10-15,1.0,1,https://en.wikipedia.org/wiki/Ginuwine,M,Ginuwine,Maryland,MD
A217,B*Witched,1.0,,Ireland,,4.0,1,https://en.wikipedia.org/wiki/B*Witched,,Bwitched,,
A218,Chad Brock,1.0,,United States,1963-07-31,1.0,1,https://en.wikipedia.org/wiki/Chad_Brock,M,Chad Brock,Florida,FL
A219,Joey McIntyre,1.0,,United States,1972-12-31,1.0,1,https://en.wikipedia.org/wiki/Joey_McIntyre,M,Joey Mcintyre,Massachusetts,MA
A220,Eminem,1.0,Marshall Bruce Mathers III,United States,1972-10-17,1.0,1,https://en.wikipedia.org/wiki/Eminem,M,Eminem,Missouri,MO
A221,Creed,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Creed_(band),,Creed,Florida,FL
A222,Orgy,1.0,,United States,,,1,https://en.wikipedia.org/wiki/Orgy_(band),,Orgy,California,CA
A223,Sawyer Brown,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Sawyer_Brown,,Sawyer Brown,Florida,FL
A224,Method Man,1.0,,United States,1971-03-02,1.0,1,https://en.wikipedia.org/wiki/Method_Man,M,Method Man,New York,NY
A225,Silkk The Shocker,0.0,,United States,1975-06-18,1.0,1,https://en.wikipedia.org/wiki/Silkk_the_Shocker,M,Silkk The Shocker,Louisiana,LA
A226,Collective Soul,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/Collective_Soul,,Collective Soul,Georgia,GA
A227,Silk,1.0,,United States,,,1,https://en.wikipedia.org/wiki/Silk_(group),,Silk,Georgia,GA
A228,Elton John,1.0,Reginald Kenneth Dwight,United Kingdom,1947-03-25,1.0,1,https://en.wikipedia.org/wiki/Elton_John,M,Elton John,,
A229,Busta Rhymes,1.0,Trevor George Smith Jr.,United States,1972-05-20,1.0,1,https://en.wikipedia.org/wiki/Busta_Rhymes,M,Busta Rhymes,New York,NY
A230,Better Than Ezra,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Better_Than_Ezra,,Better Than Ezra,Louisiana,LA
A231,Trick Daddy,1.0,,United States,1973-09-27,1.0,1,https://en.wikipedia.org/wiki/Trick_Daddy,M,Trick Daddy,Florida,FL
A232,Eric Benet,1.0,Eric Benét Jordan,United States,1966-10-15,1.0,1,https://en.wikipedia.org/wiki/Eric_Ben%C3%A9t,M,Eric Benet,Alabama,AL
A233,Nas,1.0,Nasir bin Olu Dara Jones,United States,1973-09-14,1.0,1,https://en.wikipedia.org/wiki/Nas,M,Nas,New York,NY
A234,Baz Luhrmann,0.0,Mark Anthony Luhrmann,Australia,1962-09-17,1.0,1,https://en.wikipedia.org/wiki/Baz_Luhrmann,,Baz Luhrmann,,
A235,Garbage,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Garbage_(band),,Garbage,Wisconsin,WI
A236,Shanice,1.0,Shanice Lorraine Wilson,United States,1973-05-14,1.0,1,https://en.wikipedia.org/wiki/Shanice,F,Shanice,Pennsylvania,PA
A237,Andy Griggs,1.0,,United States,1973-08-13,1.0,1,https://en.wikipedia.org/wiki/Andy_Griggs,M,Andy Griggs,Louisiana,LA
A238,Montgomery Gentry,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Montgomery_Gentry,,Montgomery Gentry,Kentucky,KY
A239,Raphael Saadiq,1.0,,United States,1966-05-14,1.0,1,https://en.wikipedia.org/wiki/Raphael_Saadiq,M,Raphael Saadiq,California,CA
A240,Steve Wariner,1.0,Steven Noel Wariner,United States,1954-12-25,1.0,1,https://en.wikipedia.org/wiki/Steve_Wariner,M,Steve Wariner,Indiana,IN
A241,Jordan Knight,1.0,,United States,1970-05-17,1.0,1,https://en.wikipedia.org/wiki/Jordan_Knight,M,Jordan Knight,Massachusetts,MA
A242,Lila McCann,1.0,,United States,1981-12-04,1.0,1,https://en.wikipedia.org/wiki/Lila_McCann,F,Lila Mccann,Washington,WA
A243,Trina,1.0,,United States,1974-12-03,1.0,1,https://en.wikipedia.org/wiki/Trina,F,Trina,Florida,FL
A244,Ja Rule,1.0,,United States,1976-02-29,1.0,1,https://en.wikipedia.org/wiki/Ja_Rule,M,Ja Rule,New York,NY
A245,Maxwell,1.0,,United States,1973-05-23,1.0,1,https://en.wikipedia.org/wiki/Maxwell_(musician),M,Maxwell,New York,NY
A246,Blondie,1.0,Angela Trimble,United States,1945-07-01,1.0,1,https://en.wikipedia.org/wiki/Debbie_Harry,F,Blondie,Florida,FL
A247,Dave Hollister,1.0,,,1968-08-17,1.0,1,https://en.wikipedia.org/wiki/Dave_Hollister,M,Dave Hollister,,
A248,Blaque,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/Blaque,,Blaque,Georgia,GA
A249,Patty Loveless,1.0,Patricia Lee Ramey,United States,1957-01-04,1.0,1,https://en.wikipedia.org/wiki/Patty_Loveless,F,Patty Loveless,Kentucky,KY
A250,JT Money,1.0,,United States,1972-09-14,1.0,1,https://en.wikipedia.org/wiki/JT_Money,,Jt Money,Florida,FL
A251,Lit,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Lit_(band),,Lit,California,CA
A252,702,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/702_(group),,702,Nevada,NV
A253,SHeDAISY,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/SHeDAISY,,Shedaisy,Utah,UT
A254,Mulberry Lane,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Mulberry_Lane,,Mulberry Lane,Nebraska,NE
A255,T.W.D.Y.,1.0,,United States,1969-05-16,1.0,1,https://en.wikipedia.org/wiki/Ant_Banks,M,Twdy,California,CA
A256,Sporty Thievz,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/Sporty_Thievz,,Sporty Thievz,New York,NY
A257,Jennifer Lopez,1.0,Jennifer Lynn Lopez,United States,1969-07-24,1.0,1,https://en.wikipedia.org/wiki/Jennifer_Lopez,F,Jennifer Lopez,New York,NY
A258,Chante Moore,1.0,Chanté Torrane Moore,United States,1967-02-17,1.0,1,https://en.wikipedia.org/wiki/Chant%C3%A9_Moore,F,Chante Moore,California,CA
A259,Sammy Kershaw,1.0,,United States,1958-02-24,1.0,1,https://en.wikipedia.org/wiki/Sammy_Kershaw,M,Sammy Kershaw,Tennessee,TN
A260,"Missy ""Misdemeanor"" Elliott",1.0,,United States,1971-07-01,1.0,1,https://en.wikipedia.org/wiki/Missy_Elliott,M,Missy Misdemeanor Elliott,Virginia,VA
A261,Joe Diffie,1.0,,United States,1958-12-28,1.0,1,https://en.wikipedia.org/wiki/Joe_Diffie,M,Joe Diffie,Oklahoma,OK
A262,Chely Wright,1.0,Richell Rene Wright,United States,1970-10-25,1.0,1,https://en.wikipedia.org/wiki/Chely_Wright,F,Chely Wright,Missouri,MO
A263,Smash Mouth,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/Smash_Mouth,,Smash Mouth,California,CA
A264,Citizen King,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Citizen_King,,Citizen King,Wisconsin,WI
A265,Robbie Williams,1.0,,United Kingdom,1974-02-13,1.0,1,https://en.wikipedia.org/wiki/Robbie_Williams,M,Robbie Williams,,
A266,Red Hot Chili Peppers,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Red_Hot_Chili_Peppers,,Red Hot Chili Peppers,California,CA
A267,Blessid Union Of Souls,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/Blessid_Union_of_Souls,,Blessid Union Of Souls,Ohio,OH
A268,Tal Bachman,1.0,,Canada,1968-08-13,1.0,1,https://en.wikipedia.org/wiki/Tal_Bachman,M,Tal Bachman,,
A269,Dwight Yoakam,1.0,Dwight David Yoakam[1],United States,1956-10-23,1.0,1,https://en.wikipedia.org/wiki/Dwight_Yoakam,M,Dwight Yoakam,Kentucky,KY
A270,Destiny's Child,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Destiny%27s_Child,,Destinys Child,Texas,TX
A271,Brad Paisley,1.0,Brad Douglas Paisley[1],United States,1972-10-28,1.0,1,https://en.wikipedia.org/wiki/Brad_Paisley,M,Brad Paisley,West Virginia,WV
A272,Shane Minor,1.0,,United States,1968-05-03,1.0,1,https://en.wikipedia.org/wiki/Shane_Minor,,Shane Minor,California,CA
A273,The Beatnuts,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/The_Beatnuts,,The Beatnuts,New York,NY
A274,Phil Collins,1.0,Philip David Charles Collins,United Kingdom,1951-01-30,1.0,1,https://en.wikipedia.org/wiki/Phil_Collins,M,Phil Collins,,
A275,Christina Aguilera,1.0,Christina María Aguilera,United States,1980-12-18,1.0,1,https://en.wikipedia.org/wiki/Christina_Aguilera,F,Christina Aguilera,New York,NY
A276,EVE,1.0,,South Korea,,4.0,1,https://en.wikipedia.org/wiki/Eve_(South_Korean_band),,Eve,,
A277,Naughty By Nature,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/Naughty_by_Nature,,Naughty By Nature,New Jersey,NJ
A278,Tanto Metro,1.0,,Jamaica,,2.0,1,https://en.wikipedia.org/wiki/Tanto_Metro_and_Devonte,,Tanto Metro,,
A279,Enrique Iglesias,1.0,Enrique Miguel Iglesias Preysler,Spain,1975-05-08,1.0,1,https://en.wikipedia.org/wiki/Enrique_Iglesias,M,Enrique Iglesias,,
A280,blink-182,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/Blink-182,,Blink182,California,CA
A281,Vitamin C,1.0,Colleen Ann Fitzpatrick,United States,1969-07-20,1.0,1,https://en.wikipedia.org/wiki/Vitamin_C_(singer),F,Vitamin C,New Jersey,NJ
A282,Mary Chapin Carpenter,1.0,,United States,1958-02-21,1.0,1,https://en.wikipedia.org/wiki/Mary_Chapin_Carpenter,F,Mary Chapin Carpenter,New Jersey,NJ
A283,Q-Tip,1.0,Jonathan William Davis,United States,1970-04-10,1.0,1,https://en.wikipedia.org/wiki/Q-Tip_(musician),M,Qtip,New York,NY
A284,Amber,1.0,,United Kingdom,1941-07-09,1.0,1,https://en.wikipedia.org/wiki/Mac_MacLeod,M,Amber,,
A285,Mary J. Blige,1.0,Mary Jane Blige,United States,1971-01-11,1.0,1,https://en.wikipedia.org/wiki/Mary_J._Blige,F,Mary J Blige,New York,NY
A286,Coko,1.0,,United States,1970-06-13,1.0,1,https://en.wikipedia.org/wiki/Coko,F,Coko,New York,NY
A287,Donna Summer,1.0,,United States,1948-12-31,1.0,1,https://en.wikipedia.org/wiki/Donna_Summer,F,Donna Summer,Massachusetts,MA
A288,Santana,1.0,,United States,,9.0,1,https://en.wikipedia.org/wiki/Santana_(band),,Santana,California,CA
A289,Limp Bizkit,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/Limp_Bizkit,,Limp Bizkit,Florida,FL
A290,Sherrie Austin,1.0,,Australia,1970-08-28,1.0,1,https://en.wikipedia.org/wiki/Sherri%C3%A9_Austin,F,Sherrie Austin,,
A291,Mercedes,1.0,,United States,1978-05-01,1.0,1,https://en.wikipedia.org/wiki/Mercedes_(singer),F,Mercedes,Louisiana,LA
A292,Nine Inch Nails,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/Nine_Inch_Nails,,Nine Inch Nails,Ohio,OH
A293,Tracie Spencer,1.0,Tracie Monique Spencer[1],United States,1976-07-12,1.0,1,https://en.wikipedia.org/wiki/Tracie_Spencer,F,Tracie Spencer,Iowa,IA
A294,Len,1.0,,Canada,,2.0,1,https://en.wikipedia.org/wiki/Len_(band),,Len,,
A295,Lil' Troy,1.0,,United States,1966-02-24,1.0,1,https://en.wikipedia.org/wiki/Lil%27_Troy,M,Lil Troy,Texas,TX
A296,Youngstown,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Youngstown_(band),,Youngstown,Ohio,OH
A297,Ideal,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Ideal_(group),,Ideal,Texas,TX
A298,Terry Dexter,1.0,,United States,1996,1.0,1,https://en.wikipedia.org/wiki/Terry_Dexter,F,Terry Dexter,California,CA
A299,Lou Bega,1.0,,,1975-04-13,1.0,1,https://en.wikipedia.org/wiki/Lou_Bega,M,Lou Bega,,
A300,Erykah Badu,0.0,Erica Abi Wright,United States,1971-02-26,1.0,1,https://en.wikipedia.org/wiki/Erykah_Badu,F,Erykah Badu,Texas,TX
A301,Garth Brooks as Chris Gaines,0.0,,,,,0,,,Garth Brooks As Chris Gaines,,
A302,Marc Anthony,1.0,Marco Antonio Muñiz,United States,1968-09-16,1.0,1,https://en.wikipedia.org/wiki/Marc_Anthony,M,Marc Anthony,New York,NY
A303,Mandy Moore,1.0,Amanda Leigh Moore,United States,1984-04-10,1.0,1,https://en.wikipedia.org/wiki/Mandy_Moore,F,Mandy Moore,New Hampshire,NH
A304,B.G.,1.0,,United States,1980-09-03,1.0,1,https://en.wikipedia.org/wiki/B.G._(rapper),M,Bg,Louisiana,LA
A305,Warren G,1.0,Warren Griffin III,United States,1970-11-10,1.0,1,https://en.wikipedia.org/wiki/Warren_G,M,Warren G,California,CA
A306,Eve,1.0,,,,1.0,1,https://en.wikipedia.org/wiki/Eve,F,Eve,,
A307,Melissa Etheridge,1.0,Melissa Lou Etheridge,United States,1961-05-29,1.0,1,https://en.wikipedia.org/wiki/Melissa_Etheridge,F,Melissa Etheridge,Kansas,KS
A308,Yankee Grey,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Yankee_Grey,,Yankee Grey,Ohio,OH
A309,Donell Jones,1.0,,United States,1973-05-22,1.0,1,https://en.wikipedia.org/wiki/Donell_Jones,M,Donell Jones,Illinois,IL
A310,Bush,1.0,,,,,0,,,Bush,,
A311,Marc Nelson,1.0,,,1971-01-23,1.0,1,https://en.wikipedia.org/wiki/Marc_Nelson_(singer),M,Marc Nelson,,
A312,Train,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/Train_(band),,Train,California,CA
A313,IMx,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/IMx,,Imx,California,CA
A314,Jessica Simpson,1.0,Jessica Ann Simpson,United States,1980-07-10,1.0,1,https://en.wikipedia.org/wiki/Jessica_Simpson,M,Jessica Simpson,Texas,TX
A315,Clint Black,1.0,,United States,1962-02-04,1.0,1,https://en.wikipedia.org/wiki/Clint_Black,M,Clint Black,Texas,TX
A316,Foo Fighters,1.0,,United States,,6.0,1,https://en.wikipedia.org/wiki/Foo_Fighters,,Foo Fighters,Washington,WA
A317,Live,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Live_(band),,Live,Pennsylvania,PA
A318,Ol' Dirty Bastard,1.0,Russell Tyrone Jones,United States,1968-11-15,1.0,1,https://en.wikipedia.org/wiki/Ol%27_Dirty_Bastard,M,Ol Dirty Bastard,New York,NY
A319,Chico DeBarge,1.0,,United States,1966-06-23,1.0,1,https://en.wikipedia.org/wiki/Chico_DeBarge,M,Chico Debarge,California,CA
A320,Pharoahe Monch,1.0,,,1972-10-31,1.0,1,https://en.wikipedia.org/wiki/Pharoahe_Monch,M,Pharoahe Monch,,
A321,Rage Against The Machine,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Rage_Against_the_Machine,,Rage Against The Machine,California,CA
A322,Kid Rock,1.0,,United States,1971-01-17,1.0,1,https://en.wikipedia.org/wiki/Kid_Rock,M,Kid Rock,Michigan,MI
A323,Sole,1.0,,United States,1973-07-17,1.0,1,https://en.wikipedia.org/wiki/Sol%C3%A9,F,Sole,Missouri,MO
A324,Mint Condition,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Mint_Condition,,Mint Condition,Minnesota,MN
A325,Kevon Edmonds,1.0,,United States,1957-02-25,1.0,1,https://en.wikipedia.org/wiki/Kevon_Edmonds,M,Kevon Edmonds,Indiana,IN
A326,Counting Crows,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/Counting_Crows,,Counting Crows,California,CA
A327,Celine Dion,1.0,Céline Marie Claudette Dion,Canada,1968-03-30,1.0,1,https://en.wikipedia.org/wiki/Celine_Dion,F,Celine Dion,,
A328,M2M,1.0,,Norway,,,1,https://en.wikipedia.org/wiki/M2M_(band),,M2M,,
A329,Sisqo,1.0,,United States,1978-11-09,1.0,1,https://en.wikipedia.org/wiki/Sisq%C3%B3,M,Sisqo,Maryland,MD
A330,Filter,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/Filter_(band),,Filter,Ohio,OH
A331,Dr. Dre,1.0,Andre Romell Young,United States,1965-02-18,1.0,1,https://en.wikipedia.org/wiki/Dr._Dre,M,Dr Dre,California,CA
A332,Beth Hart,1.0,,United States,1972-01-24,1.0,1,https://en.wikipedia.org/wiki/Beth_Hart,F,Beth Hart,California,CA
A333,Kelis,1.0,Kelis Rogers,United States,1979-08-21,1.0,1,https://en.wikipedia.org/wiki/Kelis,F,Kelis,New York,NY
A334,Lil' Wayne,1.0,Dwayne Michael Carter Jr.,United States,1982-09-27,1.0,1,https://en.wikipedia.org/wiki/Lil_Wayne,M,Lil Wayne,Louisiana,LA
A335,Eiffel 65,1.0,,Italy,,2.0,1,https://en.wikipedia.org/wiki/Eiffel_65,,Eiffel 65,,
A336,The Notorious B.I.G.,1.0,Christopher George Latore Wallace,United States,1972-05-21,1.0,1,https://en.wikipedia.org/wiki/The_Notorious_B.I.G.,M,The Notorious Big,New York,NY
A337,D'Angelo,1.0,,United States,1974-02-11,1.0,1,https://en.wikipedia.org/wiki/D%27Angelo,M,Dangelo,Virginia,VA
A338,Guy,1.0,,United States,,,1,https://en.wikipedia.org/wiki/Guy_(band),,Guy,New York,NY
A339,Angie Stone,1.0,Angela Laverne Brown,United States,1961-12-18,1.0,1,https://en.wikipedia.org/wiki/Angie_Stone,F,Angie Stone,South Carolina,SC
A340,Kenny G,1.0,Kenneth Bruce Gorelick,United States,1956-06-05,1.0,1,https://en.wikipedia.org/wiki/Kenny_G,M,Kenny G,Washington,WA
A341,J-Shin,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/J-Shin,,Jshin,Florida,FL
A342,Joe,1.0,,United States,1973-07-05,1.0,1,https://en.wikipedia.org/wiki/Joe_(singer),M,Joe,Alabama,AL
A343,Sonique,1.0,,United Kingdom,1965-06-21,1.0,1,https://en.wikipedia.org/wiki/Sonique_(musician),F,Sonique,,
A344,Vertical Horizon,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Vertical_Horizon,,Vertical Horizon,New York,NY
A345,Gary Allan,1.0,,United States,1967-12-05,1.0,1,https://en.wikipedia.org/wiki/Gary_Allan,M,Gary Allan,California,CA
A346,Toby Keith,1.0,Toby Keith Covel,United States,1961-07-08,1.0,1,https://en.wikipedia.org/wiki/Toby_Keith,M,Toby Keith,Oklahoma,OK
A347,Tracy Lawrence,1.0,,United States,1968-01-27,1.0,1,https://en.wikipedia.org/wiki/Tracy_Lawrence,M,Tracy Lawrence,Tennessee,TN
A348,Tracy Byrd,1.0,,United States,1966-12-17,1.0,1,https://en.wikipedia.org/wiki/Tracy_Byrd,M,Tracy Byrd,Texas,TX
A349,Sammie,1.0,,United States,1987-03-01,1.0,1,https://en.wikipedia.org/wiki/Sammie,M,Sammie,Georgia,GA
A350,Metallica,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Metallica,,Metallica,California,CA
A351,Drama,1.0,,United States,1981-12-26,1.0,1,https://en.wikipedia.org/wiki/Drama_(rapper),,Drama,Georgia,GA
A352,Macy Gray,1.0,,United States,1967-09-06,1.0,1,https://en.wikipedia.org/wiki/Macy_Gray,F,Macy Gray,Ohio,OH
A353,Hoku,1.0,Hoku Christian Ho,United States,1981-06-10,1.0,1,https://en.wikipedia.org/wiki/Hoku,F,Hoku,Hawaii,HI
A354,Hot Boys,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Hot_Boys,,Hot Boys,Louisiana,LA
A355,Da Brat,1.0,,,1974-04-14,1.0,1,https://en.wikipedia.org/wiki/Da_Brat,F,Da Brat,,
A356,P!nk,1.0,Alecia Beth Moore,United States,1979-09-08,1.0,1,https://en.wikipedia.org/wiki/Pink_(singer),F,Pnk,Pennsylvania,PA
A357,Phil Vassar,1.0,,United States,1962-05-28,1.0,1,https://en.wikipedia.org/wiki/Phil_Vassar,M,Phil Vassar,Virginia,VA
A358,Black Rob,1.0,,,1968-06-08,1.0,1,https://en.wikipedia.org/wiki/Black_Rob,M,Black Rob,,
A359,Kumbia Kings,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Kumbia_Kings,,Kumbia Kings,Texas,TX
A360,Amel Larrieux,1.0,,United States,1973-03-08,1.0,1,https://en.wikipedia.org/wiki/Amel_Larrieux,F,Amel Larrieux,New York,NY
A361,Kenny Rogers,1.0,,United States,1938-08-21,1.0,1,https://en.wikipedia.org/wiki/Kenny_Rogers,M,Kenny Rogers,Texas,TX
A362,Toni Braxton,1.0,Toni Michele Braxton[1],United States,1966-10-07,1.0,1,https://en.wikipedia.org/wiki/Toni_Braxton,F,Toni Braxton,Maryland,MD
A363,Bloodhound Gang,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/Bloodhound_Gang,,Bloodhound Gang,Pennsylvania,PA
A364,The Lox,0.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/The_Lox,,The Lox,New York,NY
A365,Ying Yang Twins,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/Ying_Yang_Twins,,Ying Yang Twins,Georgia,GA
A366,Carl Thomas,1.0,,United States,1972-06-15,1.0,1,https://en.wikipedia.org/wiki/Carl_Thomas_(singer),M,Carl Thomas,Illinois,IL
A367,Mary Mary,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/Mary_Mary,,Mary Mary,California,CA
A368,Clay Davidson,1.0,,United States,1971-04-04,1.0,1,https://en.wikipedia.org/wiki/Clay_Davidson,,Clay Davidson,Virginia,VA
A369,Tamar Braxton,1.0,Tamar Estine Braxton,United States,1977-03-17,1.0,1,https://en.wikipedia.org/wiki/Tamar_Braxton,F,Tamar Braxton,Maryland,MD
A370,Anastacia,1.0,,United States,1968-09-17,1.0,1,https://en.wikipedia.org/wiki/Anastacia,F,Anastacia,Illinois,IL
A371,Westlife,1.0,,Ireland,,4.0,1,https://en.wikipedia.org/wiki/Westlife,,Westlife,,
A372,Alice Deejay,1.0,,Netherlands,,6.0,1,https://en.wikipedia.org/wiki/Alice_Deejay,,Alice Deejay,,
A373,Son By Four,1.0,,The Carrebian,,2.0,1,https://en.wikipedia.org/wiki/Son_by_Four,,Son By Four,,
A374,3 Doors Down,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/3_Doors_Down,,3 Doors Down,Mississippi,MS
A375,504 Boyz,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/504_Boyz,,504 Boyz,Louisiana,LA
A376,Hanson,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/Hanson_(band),,Hanson,Oklahoma,OK
A377,Avant,1.0,,United States,1978-04-26,1.0,1,https://en.wikipedia.org/wiki/Avant_(singer),M,Avant,Ohio,OH
A378,Trace Adkins,1.0,,United States,1962-01-13,1.0,1,https://en.wikipedia.org/wiki/Trace_Adkins,M,Trace Adkins,Louisiana,LA
A379,Eric Heatherly,1.0,,United States,1970-02-21,1.0,1,https://en.wikipedia.org/wiki/Eric_Heatherly,M,Eric Heatherly,Tennessee,TN
A380,BBMak,1.0,,United Kingdom,,3.0,1,https://en.wikipedia.org/wiki/BBMak,,Bbmak,,
A381,Nelly,1.0,Cornell Iral Haynes Jr.,United States,1974-11-02,1.0,1,https://en.wikipedia.org/wiki/Nelly,M,Nelly,Texas,TX
A382,Nine Days,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/Nine_Days,,Nine Days,New York,NY
A383,Rascal Flatts,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/Rascal_Flatts,,Rascal Flatts,Tennessee,TN
A384,Reba McEntire,1.0,Reba Nell McEntire,United States,1955-03-28,1.0,1,https://en.wikipedia.org/wiki/Reba_McEntire,F,Reba Mcentire,Oklahoma,OK
A385,Sting,1.0,Gordon Matthew Thomas Sumner,United Kingdom,1951-10-02,1.0,1,https://en.wikipedia.org/wiki/Sting_(musician),M,Sting,,
A386,Lucy Pearl,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Lucy_Pearl,,Lucy Pearl,,
A387,Before Dark,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Before_Dark,,Before Dark,California,CA
A388,Nu Flavor,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Nu_Flavor,,Nu Flavor,California,CA
A389,Splender,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Splender,,Splender,New York,NY
A390,Lara Fabian,1.0,,Belgium,1970-01-09,1.0,1,https://en.wikipedia.org/wiki/Lara_Fabian,F,Lara Fabian,,
A391,Darryl Worley,1.0,,United States,1964-10-31,1.0,1,https://en.wikipedia.org/wiki/Darryl_Worley,M,Darryl Worley,Tennessee,TN
