,ArtistID,Main Artist,Spotify Found,Full Name,Country,Birth Date,Group Members,Found Wiki,Wiki URL,Gender,Cleaned Main Artist,US State,State ID,nb wins,nb nominations,win rate
182,A182,Fastball,1.0,,United States,,,1,https://en.wikipedia.org/wiki/Fastball_(band),,Fastball,Texas,TX,-1,0,
183,A183,Brian McKnight,1.0,Brian Kelly McKnight,United States,1969-06-05,1.0,1,https://en.wikipedia.org/wiki/Brian_McKnight,M,Brian Mcknight,New York,NY,-1,0,
184,A184,Timbaland,1.0,Timothy Zachery Mosley,United States,1972-03-10,1.0,1,https://en.wikipedia.org/wiki/Timbaland,M,Timbaland,Virginia,VA,-1,0,
185,A185,The Brian Setzer Orchestra,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/The_Brian_Setzer_Orchestra,,The Brian Setzer Orchestra,,,-1,0,
186,A186,Lonestar,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Lonestar,,Lonestar,Tennessee,TN,-1,0,
187,A187,Jo Dee Messina,1.0,,United States,1970-08-25,1.0,1,https://en.wikipedia.org/wiki/Jo_Dee_Messina,F,Jo Dee Messina,Massachusetts,MA,-1,0,
188,A188,Reba,1.0,,,,,0,,,Reba,,,-1,0,
189,A189,Sara Evans,1.0,Sara Lynn Evans,United States,1971-02-05,1.0,1,https://en.wikipedia.org/wiki/Sara_Evans,F,Sara Evans,Missouri,MO,-1,0,
190,A190,Mark Chesnutt,1.0,,United States,1963-09-06,1.0,1,https://en.wikipedia.org/wiki/Mark_Chesnutt,,Mark Chesnutt,Texas,TX,-1,0,
191,A191,Shaggy,1.0,Orville Richard Burrell,Jamaica,1968-10-22,1.0,1,https://en.wikipedia.org/wiki/Shaggy_(musician),M,Shaggy,,,-1,0,
192,A192,Everlast,1.0,,United States,1969-08-18,1.0,1,https://en.wikipedia.org/wiki/Everlast,M,Everlast,California,CA,-1,0,
193,A193,Diamond Rio,1.0,,United States,,6.0,1,https://en.wikipedia.org/wiki/Diamond_Rio,,Diamond Rio,Tennessee,TN,-1,0,
194,A194,Cher,1.0,Cheryl Sarkisian[a],United States,1946-05-20,1.0,1,https://en.wikipedia.org/wiki/Cher,F,Cher,California,CA,-1,0,
195,A195,Case,1.0,,United States,1971-10-04,1.0,1,https://en.wikipedia.org/wiki/Case_(singer),M,Case,New York,NY,-1,0,
196,A196,Adam Sandler,1.0,Adam Richard Sandler,United States,1966-09-09,1.0,1,https://en.wikipedia.org/wiki/Adam_Sandler,M,Adam Sandler,New York,NY,-1,0,
197,A197,Shae Jones,1.0,,United States,1972-12-26,1.0,1,https://en.wikipedia.org/wiki/Shae_Jones,F,Shae Jones,Missouri,MO,-1,0,
198,A198,Deryl Dodd,1.0,,United States,1964-04-12,1.0,1,https://en.wikipedia.org/wiki/Deryl_Dodd,,Deryl Dodd,Texas,TX,-1,0,
199,A199,Sugar Ray,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Sugar_Ray,,Sugar Ray,California,CA,-1,0,
200,A200,TLC,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/TLC_(group),,Tlc,Georgia,GA,-1,0,
201,A201,Prince,1.0,Prince Rogers Nelson,United States,1958-06-07,1.0,1,https://en.wikipedia.org/wiki/Prince_(musician),M,Prince,Minnesota,MN,-1,0,
202,A202,Boyz II Men,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/Boyz_II_Men,,Boyz Ii Men,Pennsylvania,PA,-1,0,
203,A203,Billy Ray Cyrus,1.0,William Ray Cyrus,United States,1961-08-25,1.0,1,https://en.wikipedia.org/wiki/Billy_Ray_Cyrus,M,Billy Ray Cyrus,Kentucky,KY,-1,0,
204,A204,Trisha Yearwood,1.0,Patricia Lynn Yearwood,United States,1964-09-19,1.0,1,https://en.wikipedia.org/wiki/Trisha_Yearwood,F,Trisha Yearwood,Georgia,GA,-1,0,
205,A205,The Kinleys,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/The_Kinleys,M,The Kinleys,Pennsylvania,PA,-1,0,
206,A206,Foxy Brown,1.0,,Jamaica,,1.0,1,https://en.wikipedia.org/wiki/Foxy_Brown_(singer),F,Foxy Brown,,,-1,0,
207,A207,Cool Breeze,1.0,,United States,1971-08-12,1.0,1,https://en.wikipedia.org/wiki/Cool_Breeze_(rapper),,Cool Breeze,Georgia,GA,-1,0,
208,A208,Tevin Campbell,1.0,,United States,1976-11-12,1.0,1,https://en.wikipedia.org/wiki/Tevin_Campbell,M,Tevin Campbell,Texas,TX,-1,0,
209,A209,Jennifer Love Hewitt,1.0,,United States,1979-02-21,1.0,1,https://en.wikipedia.org/wiki/Jennifer_Love_Hewitt,F,Jennifer Love Hewitt,Texas,TX,-1,0,
210,A210,Mariah Carey,1.0,,United States,1969-03-27,1.0,1,https://en.wikipedia.org/wiki/Mariah_Carey,F,Mariah Carey,New York,NY,0,2,0.0
211,A211,Juvenile,1.0,,United States,1975-03-26,1.0,1,https://en.wikipedia.org/wiki/Juvenile_(rapper),M,Juvenile,Louisiana,LA,-1,0,
212,A212,Kenny Chesney,1.0,Kenneth Arnold Chesney,United States,1968-03-26,1.0,1,https://en.wikipedia.org/wiki/Kenny_Chesney,M,Kenny Chesney,Tennessee,TN,-1,0,
213,A213,The Roots,1.0,,United States,,11.0,1,https://en.wikipedia.org/wiki/The_Roots,,The Roots,Pennsylvania,PA,-1,0,
214,A214,Dave Matthews Band,1.0,,United States,,7.0,1,https://en.wikipedia.org/wiki/Dave_Matthews_Band,,Dave Matthews Band,Virginia,VA,-1,0,
215,A215,Vengaboys,1.0,,Netherlands,,4.0,1,https://en.wikipedia.org/wiki/Vengaboys,,Vengaboys,,,-1,0,
216,A216,Ginuwine,1.0,,United States,1970-10-15,1.0,1,https://en.wikipedia.org/wiki/Ginuwine,M,Ginuwine,Maryland,MD,-1,0,
217,A217,B*Witched,1.0,,Ireland,,4.0,1,https://en.wikipedia.org/wiki/B*Witched,,Bwitched,,,-1,0,
218,A218,Chad Brock,1.0,,United States,1963-07-31,1.0,1,https://en.wikipedia.org/wiki/Chad_Brock,M,Chad Brock,Florida,FL,-1,0,
219,A219,Joey McIntyre,1.0,,United States,1972-12-31,1.0,1,https://en.wikipedia.org/wiki/Joey_McIntyre,M,Joey Mcintyre,Massachusetts,MA,-1,0,
220,A220,Eminem,1.0,Marshall Bruce Mathers III,United States,1972-10-17,1.0,1,https://en.wikipedia.org/wiki/Eminem,M,Eminem,Missouri,MO,1,9,0.1111111111111111
221,A221,Creed,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Creed_(band),,Creed,Florida,FL,-1,0,
222,A222,Orgy,1.0,,United States,,,1,https://en.wikipedia.org/wiki/Orgy_(band),,Orgy,California,CA,-1,0,
223,A223,Sawyer Brown,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Sawyer_Brown,,Sawyer Brown,Florida,FL,-1,0,
224,A224,Method Man,1.0,,United States,1971-03-02,1.0,1,https://en.wikipedia.org/wiki/Method_Man,M,Method Man,New York,NY,-1,0,
225,A225,Silkk The Shocker,0.0,,United States,1975-06-18,1.0,1,https://en.wikipedia.org/wiki/Silkk_the_Shocker,M,Silkk The Shocker,Louisiana,LA,-1,0,
226,A226,Collective Soul,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/Collective_Soul,,Collective Soul,Georgia,GA,-1,0,
227,A227,Silk,1.0,,United States,,,1,https://en.wikipedia.org/wiki/Silk_(group),,Silk,Georgia,GA,-1,0,
228,A228,Elton John,1.0,Reginald Kenneth Dwight,United Kingdom,1947-03-25,1.0,1,https://en.wikipedia.org/wiki/Elton_John,M,Elton John,,,-1,0,
229,A229,Busta Rhymes,1.0,Trevor George Smith Jr.,United States,1972-05-20,1.0,1,https://en.wikipedia.org/wiki/Busta_Rhymes,M,Busta Rhymes,New York,NY,-1,0,
230,A230,Better Than Ezra,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Better_Than_Ezra,,Better Than Ezra,Louisiana,LA,-1,0,
231,A231,Trick Daddy,1.0,,United States,1973-09-27,1.0,1,https://en.wikipedia.org/wiki/Trick_Daddy,M,Trick Daddy,Florida,FL,-1,0,
232,A232,Eric Benet,1.0,Eric Benét Jordan,United States,1966-10-15,1.0,1,https://en.wikipedia.org/wiki/Eric_Ben%C3%A9t,M,Eric Benet,Alabama,AL,-1,0,
233,A233,Nas,1.0,Nasir bin Olu Dara Jones,United States,1973-09-14,1.0,1,https://en.wikipedia.org/wiki/Nas,M,Nas,New York,NY,0,1,0.0
234,A234,Baz Luhrmann,0.0,Mark Anthony Luhrmann,Australia,1962-09-17,1.0,1,https://en.wikipedia.org/wiki/Baz_Luhrmann,,Baz Luhrmann,,,-1,0,
235,A235,Garbage,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Garbage_(band),,Garbage,Wisconsin,WI,-1,0,
236,A236,Shanice,1.0,Shanice Lorraine Wilson,United States,1973-05-14,1.0,1,https://en.wikipedia.org/wiki/Shanice,F,Shanice,Pennsylvania,PA,-1,0,
237,A237,Andy Griggs,1.0,,United States,1973-08-13,1.0,1,https://en.wikipedia.org/wiki/Andy_Griggs,M,Andy Griggs,Louisiana,LA,-1,0,
238,A238,Montgomery Gentry,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Montgomery_Gentry,,Montgomery Gentry,Kentucky,KY,-1,0,
239,A239,Raphael Saadiq,1.0,,United States,1966-05-14,1.0,1,https://en.wikipedia.org/wiki/Raphael_Saadiq,M,Raphael Saadiq,California,CA,-1,0,
240,A240,Steve Wariner,1.0,Steven Noel Wariner,United States,1954-12-25,1.0,1,https://en.wikipedia.org/wiki/Steve_Wariner,M,Steve Wariner,Indiana,IN,-1,0,
241,A241,Jordan Knight,1.0,,United States,1970-05-17,1.0,1,https://en.wikipedia.org/wiki/Jordan_Knight,M,Jordan Knight,Massachusetts,MA,-1,0,
242,A242,Lila McCann,1.0,,United States,1981-12-04,1.0,1,https://en.wikipedia.org/wiki/Lila_McCann,F,Lila Mccann,Washington,WA,-1,0,
243,A243,Trina,1.0,,United States,1974-12-03,1.0,1,https://en.wikipedia.org/wiki/Trina,F,Trina,Florida,FL,-1,0,
244,A244,Ja Rule,1.0,,United States,1976-02-29,1.0,1,https://en.wikipedia.org/wiki/Ja_Rule,M,Ja Rule,New York,NY,-1,0,
245,A245,Maxwell,1.0,,United States,1973-05-23,1.0,1,https://en.wikipedia.org/wiki/Maxwell_(musician),M,Maxwell,New York,NY,0,1,0.0
246,A246,Blondie,1.0,Angela Trimble,United States,1945-07-01,1.0,1,https://en.wikipedia.org/wiki/Debbie_Harry,F,Blondie,Florida,FL,-1,0,
247,A247,Dave Hollister,1.0,,,1968-08-17,1.0,1,https://en.wikipedia.org/wiki/Dave_Hollister,M,Dave Hollister,,,-1,0,
248,A248,Blaque,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/Blaque,,Blaque,Georgia,GA,-1,0,
249,A249,Patty Loveless,1.0,Patricia Lee Ramey,United States,1957-01-04,1.0,1,https://en.wikipedia.org/wiki/Patty_Loveless,F,Patty Loveless,Kentucky,KY,-1,0,
250,A250,JT Money,1.0,,United States,1972-09-14,1.0,1,https://en.wikipedia.org/wiki/JT_Money,,Jt Money,Florida,FL,-1,0,
251,A251,Lit,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Lit_(band),,Lit,California,CA,-1,0,
252,A252,702,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/702_(group),,702,Nevada,NV,-1,0,
253,A253,SHeDAISY,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/SHeDAISY,,Shedaisy,Utah,UT,-1,0,
254,A254,Mulberry Lane,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Mulberry_Lane,,Mulberry Lane,Nebraska,NE,-1,0,
255,A255,T.W.D.Y.,1.0,,United States,1969-05-16,1.0,1,https://en.wikipedia.org/wiki/Ant_Banks,M,Twdy,California,CA,-1,0,
256,A256,Sporty Thievz,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/Sporty_Thievz,,Sporty Thievz,New York,NY,-1,0,
257,A257,Jennifer Lopez,1.0,Jennifer Lynn Lopez,United States,1969-07-24,1.0,1,https://en.wikipedia.org/wiki/Jennifer_Lopez,F,Jennifer Lopez,New York,NY,-1,0,
258,A258,Chante Moore,1.0,Chanté Torrane Moore,United States,1967-02-17,1.0,1,https://en.wikipedia.org/wiki/Chant%C3%A9_Moore,F,Chante Moore,California,CA,-1,0,
259,A259,Sammy Kershaw,1.0,,United States,1958-02-24,1.0,1,https://en.wikipedia.org/wiki/Sammy_Kershaw,M,Sammy Kershaw,Tennessee,TN,-1,0,
260,A260,"Missy ""Misdemeanor"" Elliott",1.0,,United States,1971-07-01,1.0,1,https://en.wikipedia.org/wiki/Missy_Elliott,M,Missy Misdemeanor Elliott,Virginia,VA,0,2,0.0
261,A261,Joe Diffie,1.0,,United States,1958-12-28,1.0,1,https://en.wikipedia.org/wiki/Joe_Diffie,M,Joe Diffie,Oklahoma,OK,-1,0,
262,A262,Chely Wright,1.0,Richell Rene Wright,United States,1970-10-25,1.0,1,https://en.wikipedia.org/wiki/Chely_Wright,F,Chely Wright,Missouri,MO,-1,0,
263,A263,Smash Mouth,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/Smash_Mouth,,Smash Mouth,California,CA,-1,0,
264,A264,Citizen King,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Citizen_King,,Citizen King,Wisconsin,WI,-1,0,
265,A265,Robbie Williams,1.0,,United Kingdom,1974-02-13,1.0,1,https://en.wikipedia.org/wiki/Robbie_Williams,M,Robbie Williams,,,-1,0,
266,A266,Red Hot Chili Peppers,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Red_Hot_Chili_Peppers,,Red Hot Chili Peppers,California,CA,-1,0,
267,A267,Blessid Union Of Souls,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/Blessid_Union_of_Souls,,Blessid Union Of Souls,Ohio,OH,-1,0,
268,A268,Tal Bachman,1.0,,Canada,1968-08-13,1.0,1,https://en.wikipedia.org/wiki/Tal_Bachman,M,Tal Bachman,,,-1,0,
269,A269,Dwight Yoakam,1.0,Dwight David Yoakam[1],United States,1956-10-23,1.0,1,https://en.wikipedia.org/wiki/Dwight_Yoakam,M,Dwight Yoakam,Kentucky,KY,-1,0,
270,A270,Destiny's Child,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Destiny%27s_Child,,Destinys Child,Texas,TX,0,2,0.0
271,A271,Brad Paisley,1.0,Brad Douglas Paisley[1],United States,1972-10-28,1.0,1,https://en.wikipedia.org/wiki/Brad_Paisley,M,Brad Paisley,West Virginia,WV,-1,0,
272,A272,Shane Minor,1.0,,United States,1968-05-03,1.0,1,https://en.wikipedia.org/wiki/Shane_Minor,,Shane Minor,California,CA,-1,0,
273,A273,The Beatnuts,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/The_Beatnuts,,The Beatnuts,New York,NY,-1,0,
274,A274,Phil Collins,1.0,Philip David Charles Collins,United Kingdom,1951-01-30,1.0,1,https://en.wikipedia.org/wiki/Phil_Collins,M,Phil Collins,,,-1,0,
275,A275,Christina Aguilera,1.0,Christina María Aguilera,United States,1980-12-18,1.0,1,https://en.wikipedia.org/wiki/Christina_Aguilera,F,Christina Aguilera,New York,NY,0,1,0.0
276,A276,EVE,1.0,,South Korea,,4.0,1,https://en.wikipedia.org/wiki/Eve_(South_Korean_band),,Eve,,,-1,0,
277,A277,Naughty By Nature,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/Naughty_by_Nature,,Naughty By Nature,New Jersey,NJ,-1,0,
278,A278,Tanto Metro,1.0,,Jamaica,,2.0,1,https://en.wikipedia.org/wiki/Tanto_Metro_and_Devonte,,Tanto Metro,,,-1,0,
279,A279,Enrique Iglesias,1.0,Enrique Miguel Iglesias Preysler,Spain,1975-05-08,1.0,1,https://en.wikipedia.org/wiki/Enrique_Iglesias,M,Enrique Iglesias,,,-1,0,
280,A280,blink-182,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/Blink-182,,Blink182,California,CA,-1,0,
281,A281,Vitamin C,1.0,Colleen Ann Fitzpatrick,United States,1969-07-20,1.0,1,https://en.wikipedia.org/wiki/Vitamin_C_(singer),F,Vitamin C,New Jersey,NJ,-1,0,
282,A282,Mary Chapin Carpenter,1.0,,United States,1958-02-21,1.0,1,https://en.wikipedia.org/wiki/Mary_Chapin_Carpenter,F,Mary Chapin Carpenter,New Jersey,NJ,-1,0,
283,A283,Q-Tip,1.0,Jonathan William Davis,United States,1970-04-10,1.0,1,https://en.wikipedia.org/wiki/Q-Tip_(musician),M,Qtip,New York,NY,-1,0,
284,A284,Amber,1.0,,United Kingdom,1941-07-09,1.0,1,https://en.wikipedia.org/wiki/Mac_MacLeod,M,Amber,,,-1,0,
285,A285,Mary J. Blige,1.0,Mary Jane Blige,United States,1971-01-11,1.0,1,https://en.wikipedia.org/wiki/Mary_J._Blige,F,Mary J Blige,New York,NY,0,3,0.0
286,A286,Coko,1.0,,United States,1970-06-13,1.0,1,https://en.wikipedia.org/wiki/Coko,F,Coko,New York,NY,-1,0,
287,A287,Donna Summer,1.0,,United States,1948-12-31,1.0,1,https://en.wikipedia.org/wiki/Donna_Summer,F,Donna Summer,Massachusetts,MA,-1,0,
288,A288,Santana,1.0,,United States,,9.0,1,https://en.wikipedia.org/wiki/Santana_(band),,Santana,California,CA,-1,0,
289,A289,Limp Bizkit,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/Limp_Bizkit,,Limp Bizkit,Florida,FL,-1,0,
290,A290,Sherrie Austin,1.0,,Australia,1970-08-28,1.0,1,https://en.wikipedia.org/wiki/Sherri%C3%A9_Austin,F,Sherrie Austin,,,-1,0,
291,A291,Mercedes,1.0,,United States,1978-05-01,1.0,1,https://en.wikipedia.org/wiki/Mercedes_(singer),F,Mercedes,Louisiana,LA,-1,0,
292,A292,Nine Inch Nails,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/Nine_Inch_Nails,,Nine Inch Nails,Ohio,OH,-1,0,
293,A293,Tracie Spencer,1.0,Tracie Monique Spencer[1],United States,1976-07-12,1.0,1,https://en.wikipedia.org/wiki/Tracie_Spencer,F,Tracie Spencer,Iowa,IA,-1,0,
294,A294,Len,1.0,,Canada,,2.0,1,https://en.wikipedia.org/wiki/Len_(band),,Len,,,-1,0,
295,A295,Lil' Troy,1.0,,United States,1966-02-24,1.0,1,https://en.wikipedia.org/wiki/Lil%27_Troy,M,Lil Troy,Texas,TX,-1,0,
296,A296,Youngstown,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Youngstown_(band),,Youngstown,Ohio,OH,-1,0,
297,A297,Ideal,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Ideal_(group),,Ideal,Texas,TX,-1,0,
298,A298,Terry Dexter,1.0,,United States,1996,1.0,1,https://en.wikipedia.org/wiki/Terry_Dexter,F,Terry Dexter,California,CA,-1,0,
299,A299,Lou Bega,1.0,,,1975-04-13,1.0,1,https://en.wikipedia.org/wiki/Lou_Bega,M,Lou Bega,,,-1,0,
300,A300,Erykah Badu,0.0,Erica Abi Wright,United States,1971-02-26,1.0,1,https://en.wikipedia.org/wiki/Erykah_Badu,F,Erykah Badu,Texas,TX,-1,0,
301,A301,Garth Brooks as Chris Gaines,0.0,,,,,0,,,Garth Brooks As Chris Gaines,,,-1,0,
302,A302,Marc Anthony,1.0,Marco Antonio Muñiz,United States,1968-09-16,1.0,1,https://en.wikipedia.org/wiki/Marc_Anthony,M,Marc Anthony,New York,NY,-1,0,
303,A303,Mandy Moore,1.0,Amanda Leigh Moore,United States,1984-04-10,1.0,1,https://en.wikipedia.org/wiki/Mandy_Moore,F,Mandy Moore,New Hampshire,NH,-1,0,
304,A304,B.G.,1.0,,United States,1980-09-03,1.0,1,https://en.wikipedia.org/wiki/B.G._(rapper),M,Bg,Louisiana,LA,-1,0,
305,A305,Warren G,1.0,Warren Griffin III,United States,1970-11-10,1.0,1,https://en.wikipedia.org/wiki/Warren_G,M,Warren G,California,CA,-1,0,
306,A306,Eve,1.0,,,,1.0,1,https://en.wikipedia.org/wiki/Eve,F,Eve,,,-1,0,
307,A307,Melissa Etheridge,1.0,Melissa Lou Etheridge,United States,1961-05-29,1.0,1,https://en.wikipedia.org/wiki/Melissa_Etheridge,F,Melissa Etheridge,Kansas,KS,-1,0,
308,A308,Yankee Grey,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Yankee_Grey,,Yankee Grey,Ohio,OH,-1,0,
309,A309,Donell Jones,1.0,,United States,1973-05-22,1.0,1,https://en.wikipedia.org/wiki/Donell_Jones,M,Donell Jones,Illinois,IL,-1,0,
310,A310,Bush,1.0,,,,,0,,,Bush,,,-1,0,
311,A311,Marc Nelson,1.0,,,1971-01-23,1.0,1,https://en.wikipedia.org/wiki/Marc_Nelson_(singer),M,Marc Nelson,,,-1,0,
312,A312,Train,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/Train_(band),,Train,California,CA,0,2,0.0
313,A313,IMx,1.0,,United States,,2.0,1,https://en.wikipedia.org/wiki/IMx,,Imx,California,CA,-1,0,
314,A314,Jessica Simpson,1.0,Jessica Ann Simpson,United States,1980-07-10,1.0,1,https://en.wikipedia.org/wiki/Jessica_Simpson,M,Jessica Simpson,Texas,TX,-1,0,
315,A315,Clint Black,1.0,,United States,1962-02-04,1.0,1,https://en.wikipedia.org/wiki/Clint_Black,M,Clint Black,Texas,TX,-1,0,
316,A316,Foo Fighters,1.0,,United States,,6.0,1,https://en.wikipedia.org/wiki/Foo_Fighters,,Foo Fighters,Washington,WA,0,1,0.0
317,A317,Live,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Live_(band),,Live,Pennsylvania,PA,-1,0,
318,A318,Ol' Dirty Bastard,1.0,Russell Tyrone Jones,United States,1968-11-15,1.0,1,https://en.wikipedia.org/wiki/Ol%27_Dirty_Bastard,M,Ol Dirty Bastard,New York,NY,-1,0,
319,A319,Chico DeBarge,1.0,,United States,1966-06-23,1.0,1,https://en.wikipedia.org/wiki/Chico_DeBarge,M,Chico Debarge,California,CA,-1,0,
320,A320,Pharoahe Monch,1.0,,,1972-10-31,1.0,1,https://en.wikipedia.org/wiki/Pharoahe_Monch,M,Pharoahe Monch,,,-1,0,
321,A321,Rage Against The Machine,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Rage_Against_the_Machine,,Rage Against The Machine,California,CA,-1,0,
322,A322,Kid Rock,1.0,,United States,1971-01-17,1.0,1,https://en.wikipedia.org/wiki/Kid_Rock,M,Kid Rock,Michigan,MI,-1,0,
323,A323,Sole,1.0,,United States,1973-07-17,1.0,1,https://en.wikipedia.org/wiki/Sol%C3%A9,F,Sole,Missouri,MO,-1,0,
324,A324,Mint Condition,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/Mint_Condition,,Mint Condition,Minnesota,MN,-1,0,
325,A325,Kevon Edmonds,1.0,,United States,1957-02-25,1.0,1,https://en.wikipedia.org/wiki/Kevon_Edmonds,M,Kevon Edmonds,Indiana,IN,-1,0,
326,A326,Counting Crows,1.0,,United States,,5.0,1,https://en.wikipedia.org/wiki/Counting_Crows,,Counting Crows,California,CA,-1,0,
327,A327,Celine Dion,1.0,Céline Marie Claudette Dion,Canada,1968-03-30,1.0,1,https://en.wikipedia.org/wiki/Celine_Dion,F,Celine Dion,,,-1,0,
328,A328,M2M,1.0,,Norway,,,1,https://en.wikipedia.org/wiki/M2M_(band),,M2M,,,-1,0,
329,A329,Sisqo,1.0,,United States,1978-11-09,1.0,1,https://en.wikipedia.org/wiki/Sisq%C3%B3,M,Sisqo,Maryland,MD,-1,0,
330,A330,Filter,1.0,,United States,,3.0,1,https://en.wikipedia.org/wiki/Filter_(band),,Filter,Ohio,OH,-1,0,
331,A331,Dr. Dre,1.0,Andre Romell Young,United States,1965-02-18,1.0,1,https://en.wikipedia.org/wiki/Dr._Dre,M,Dr Dre,California,CA,0,1,0.0
332,A332,Beth Hart,1.0,,United States,1972-01-24,1.0,1,https://en.wikipedia.org/wiki/Beth_Hart,F,Beth Hart,California,CA,-1,0,
333,A333,Kelis,1.0,Kelis Rogers,United States,1979-08-21,1.0,1,https://en.wikipedia.org/wiki/Kelis,F,Kelis,New York,NY,-1,0,
334,A334,Lil' Wayne,1.0,Dwayne Michael Carter Jr.,United States,1982-09-27,1.0,1,https://en.wikipedia.org/wiki/Lil_Wayne,M,Lil Wayne,Louisiana,LA,1,1,1.0
335,A335,Eiffel 65,1.0,,Italy,,2.0,1,https://en.wikipedia.org/wiki/Eiffel_65,,Eiffel 65,,,-1,0,
336,A336,The Notorious B.I.G.,1.0,Christopher George Latore Wallace,United States,1972-05-21,1.0,1,https://en.wikipedia.org/wiki/The_Notorious_B.I.G.,M,The Notorious Big,New York,NY,-1,0,
337,A337,D'Angelo,1.0,,United States,1974-02-11,1.0,1,https://en.wikipedia.org/wiki/D%27Angelo,M,Dangelo,Virginia,VA,0,1,0.0
338,A338,Guy,1.0,,United States,,,1,https://en.wikipedia.org/wiki/Guy_(band),,Guy,New York,NY,-1,0,
339,A339,Angie Stone,1.0,Angela Laverne Brown,United States,1961-12-18,1.0,1,https://en.wikipedia.org/wiki/Angie_Stone,F,Angie Stone,South Carolina,SC,-1,0,
340,A340,Kenny G,1.0,Kenneth Bruce Gorelick,United States,1956-06-05,1.0,1,https://en.wikipedia.org/wiki/Kenny_G,M,Kenny G,Washington,WA,-1,0,
341,A341,J-Shin,1.0,,United States,,1.0,1,https://en.wikipedia.org/wiki/J-Shin,,Jshin,Florida,FL,-1,0,
342,A342,Joe,1.0,,United States,1973-07-05,1.0,1,https://en.wikipedia.org/wiki/Joe_(singer),M,Joe,Alabama,AL,-1,0,
343,A343,Sonique,1.0,,United Kingdom,1965-06-21,1.0,1,https://en.wikipedia.org/wiki/Sonique_(musician),F,Sonique,,,-1,0,
344,A344,Vertical Horizon,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Vertical_Horizon,,Vertical Horizon,New York,NY,-1,0,
345,A345,Gary Allan,1.0,,United States,1967-12-05,1.0,1,https://en.wikipedia.org/wiki/Gary_Allan,M,Gary Allan,California,CA,-1,0,
346,A346,Toby Keith,1.0,Toby Keith Covel,United States,1961-07-08,1.0,1,https://en.wikipedia.org/wiki/Toby_Keith,M,Toby Keith,Oklahoma,OK,-1,0,
347,A347,Tracy Lawrence,1.0,,United States,1968-01-27,1.0,1,https://en.wikipedia.org/wiki/Tracy_Lawrence,M,Tracy Lawrence,Tennessee,TN,-1,0,
348,A348,Tracy Byrd,1.0,,United States,1966-12-17,1.0,1,https://en.wikipedia.org/wiki/Tracy_Byrd,M,Tracy Byrd,Texas,TX,-1,0,
349,A349,Sammie,1.0,,United States,1987-03-01,1.0,1,https://en.wikipedia.org/wiki/Sammie,M,Sammie,Georgia,GA,-1,0,
350,A350,Metallica,1.0,,United States,,4.0,1,https://en.wikipedia.org/wiki/Metallica,,Metallica,California,CA,-1,0,
351,A351,Drama,1.0,,United States,1981-12-26,1.0,1,https://en.wikipedia.org/wiki/Drama_(rapper),,Drama,Georgia,GA,-1,0,
352,A352,Macy Gray,1.0,,United States,1967-09-06,1.0,1,https://en.wikipedia.org/wiki/Macy_Gray,F,Macy Gray,Ohio,OH,0,2,0.0
353,A353,Hoku,1.0,Hoku Christian Ho,United States,1981-06-10,1.0,1,https://en.wikipedia.org/wiki/Hoku,F,Hoku,Hawaii,HI,-1,0,
